label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold
NORMAL,0,0,272,12,62,0,58,54,7,0,-578173,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,172955,-420650
NORMAL,1,512,96,28,508,1,504,24,11,1,180626,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,36,508,1,504,18,9,1,184213,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,172608,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,96,244,62,1,58,17,57,0,-844234,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650
NORMAL,0,0,96,20,508,1,504,12,7,1,162133,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,162133,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,68,62,1,58,97,61,0,-478858,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
NORMAL,0,0,96,316,62,1,58,17,70,0,-635932,-420650
NORMAL,0,0,96,68,62,1,58,101,63,0,-470750,-420650
ATTACK,3,512,96,60,508,1,504,512,512,1,389645,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,167670,-420650
ATTACK,0,0,272,0,508,0,0,315,20,1,-97372,-420650
NORMAL,14,512,96,512,124,1,504,10,138,1,916622,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
ATTACK,1,512,512,0,508,0,0,38,5,1,163493,-420650
ATTACK,0,0,96,20,508,1,504,14,7,1,70928,-420650
ATTACK,0,0,96,60,124,1,504,29,12,1,555216,-420650
ATTACK,26,512,512,0,508,0,0,10,13,1,163672,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,163672,-420650
ATTACK,2,512,96,28,124,1,504,10,5,1,518797,-420650
ATTACK,0,0,96,36,508,1,504,115,47,1,261598,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,163299,-420650
NORMAL,0,0,96,36,62,1,58,53,16,0,-628981,-420650
ATTACK,0,0,96,20,508,1,504,86,30,1,225592,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,96,44,508,1,504,404,415,1,673745,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,162339,-420650
NORMAL,0,0,96,164,62,1,58,26,35,0,-420705,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-579925,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,160809,-420650
ATTACK,10,512,96,512,124,1,504,512,512,1,1228897,-420650
ATTACK,2,512,96,36,508,1,504,29,15,1,190531,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-571005,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
NORMAL,0,0,96,212,62,1,58,16,45,0,-926121,-420650
NORMAL,0,0,96,44,62,1,58,14,6,0,-656996,-420650
ATTACK,4,512,96,108,124,1,504,478,512,1,926210,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,96,84,124,1,504,24,13,1,566836,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,326740,-420650
ATTACK,4,512,96,84,124,1,504,14,19,1,559456,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,2,512,96,84,124,1,504,14,17,1,559196,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,7,0,1,-49824,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,1,512,96,44,124,1,504,30,12,1,542894,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,152497,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,10,1,1,-49643,-420650
ATTACK,13,512,512,0,508,0,0,217,200,1,148556,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147955,-420650
NORMAL,0,0,96,52,62,1,58,21,22,0,-642899,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147041,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147041,-420650
ATTACK,0,0,512,0,508,0,0,27,2,1,147041,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,12,62,0,58,55,8,0,-577947,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,36,124,1,504,27,11,1,534210,-420650
NORMAL,0,0,96,156,62,1,58,345,512,1,-267336,-420650
ATTACK,1,512,96,116,124,1,504,511,512,1,951162,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-516350,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,60,62,1,58,21,22,0,-630056,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147041,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,31,13,1,176168,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
NORMAL,0,0,96,156,62,1,58,19,39,0,-438385,-420650
NORMAL,0,0,96,164,62,1,58,26,35,0,-667419,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,147041,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,147041,-420650
ATTACK,0,0,272,4,508,0,120,505,31,1,193660,-420650
ATTACK,1,512,96,36,508,1,504,114,47,1,261029,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,512,45,1,83039,-420650
ATTACK,57,512,96,512,124,1,504,9,135,1,915643,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,2,512,96,116,124,1,504,495,512,1,939538,-420650
ATTACK,56,512,512,0,508,0,0,41,84,1,145484,-420650
ATTACK,2,512,96,76,508,1,504,65,52,1,243377,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,145484,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,44,124,1,504,43,20,1,556620,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,145484,-420650
ATTACK,0,0,96,28,508,1,504,29,15,1,182114,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,145484,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,2,512,96,148,124,1,504,15,16,1,649912,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-601919,-420650
ATTACK,2,512,96,108,508,1,504,512,512,1,441734,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-571005,-420650
ATTACK,0,0,96,36,508,1,504,32,16,1,193909,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,36,512,512,0,508,0,0,19,19,1,144365,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,144365,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,144365,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,173604,-420650
NORMAL,0,0,96,20,508,1,504,47,18,1,189947,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,92,6,1,-39329,-420650
NORMAL,0,0,96,44,62,1,58,14,6,0,-656996,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-571005,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,4,62,0,58,21,1,0,-601466,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,3,512,96,396,124,1,504,512,512,1,1073520,-420650
ATTACK,1,512,96,116,124,1,504,509,512,1,951000,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,143775,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,143775,-420650
NORMAL,0,0,96,92,62,1,58,32,30,0,-548245,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,96,84,124,1,504,378,487,1,1361202,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,143775,-420650
ATTACK,2,512,96,52,124,1,504,12,10,1,535584,-420650
NORMAL,0,0,96,36,62,1,58,53,16,0,-628981,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,96,28,124,1,504,27,12,1,528905,-420650
NORMAL,0,0,96,340,62,1,58,16,75,0,-561982,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,96,20,508,1,504,38,15,1,183158,-420650
ATTACK,2,512,96,28,508,1,504,16,8,1,173604,-420650
NORMAL,0,0,96,36,62,1,58,53,15,0,-628489,-420650
ATTACK,1,512,96,108,508,1,504,512,512,1,441734,-420650
ATTACK,1,512,96,84,124,1,504,13,17,1,559196,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,143775,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,143775,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,144414,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,252,124,1,504,14,19,1,532937,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-516350,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,84,124,1,504,24,13,1,163624,-420650
ATTACK,0,0,96,20,508,1,504,49,18,1,-20065,-420650
ATTACK,0,0,96,20,508,1,504,114,39,1,250321,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-108337,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,144414,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-108337,-420650
ATTACK,0,0,96,52,508,1,504,15,13,1,198187,-420650
ATTACK,0,0,96,28,508,1,504,26,11,1,181822,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-571005,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,2,512,96,164,62,1,58,26,35,0,-420705,-420650
ATTACK,0,0,96,20,508,1,504,17,8,1,164492,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,8,512,96,0,508,0,0,10,3,1,-265202,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,144414,-420650
NORMAL,0,0,96,36,62,1,58,53,16,0,-628981,-420650
ATTACK,56,512,512,0,508,0,0,123,512,1,124359,-420650
ATTACK,0,0,96,36,124,1,504,28,12,1,535256,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,60,508,1,504,512,512,1,389645,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-545635,-420650
NORMAL,0,0,96,164,62,1,58,338,512,1,-267586,-420650
ATTACK,1,512,96,36,508,1,504,32,16,1,194614,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,28,508,1,504,115,39,1,260335,-420650
NORMAL,0,0,96,164,62,1,58,338,512,1,-267586,-420650
ATTACK,0,0,272,0,508,0,0,449,28,1,27987,-420650
ATTACK,4,512,96,84,124,1,504,14,19,1,559456,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-711271,-420650
NORMAL,0,0,272,0,508,0,0,46,3,1,-39295,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,3,512,96,512,124,1,504,10,56,1,998765,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,96,20,508,1,504,44,17,1,188680,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-577473,-420650
ATTACK,1,512,96,460,124,1,504,32,46,1,924293,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-577473,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,28,124,1,504,25,11,1,527857,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,124359,-420650
ATTACK,1,512,96,44,508,1,504,12,11,1,187160,-420650
ATTACK,1,512,96,84,124,1,504,14,18,1,559196,-420650
NORMAL,3,512,96,512,62,1,58,16,175,1,-305175,-420650
ATTACK,0,0,96,20,508,1,504,32,13,1,178550,-420650
NORMAL,0,0,96,92,62,1,58,32,33,0,-547834,-420650
ATTACK,0,0,96,28,508,1,504,13,7,1,172280,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,50,3,1,-38763,-420650
ATTACK,1,512,512,0,508,0,0,67,44,1,122811,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,122811,-420650
NORMAL,0,0,96,92,62,1,58,31,29,0,-550796,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-375480,-420650
ATTACK,0,0,96,20,508,1,504,339,197,1,572961,-420650
ATTACK,0,0,96,28,508,1,504,51,19,1,203915,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,1,512,96,68,62,1,58,53,24,0,-571005,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,122624,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,164,62,1,58,345,512,1,-266570,-420650
NORMAL,0,0,272,0,508,0,0,254,16,1,-108337,-420650
ATTACK,6,512,96,512,124,1,504,11,47,1,1010814,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,122624,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,122624,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,122624,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,13,1,1,-48861,-420650
NORMAL,0,0,96,20,508,1,504,17,8,1,164492,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,122624,-420650
NORMAL,0,0,96,28,124,1,504,27,12,1,528905,-420650
NORMAL,0,0,272,0,508,0,0,14,1,1,-48701,-420650
NORMAL,0,0,96,116,62,1,58,67,69,0,-453753,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,122624,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,122460,-420650
NORMAL,0,0,96,212,62,1,58,16,45,0,-926121,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,122460,-420650
NORMAL,0,0,96,164,62,1,58,19,39,0,-424743,-420650
ATTACK,1,512,96,20,124,1,504,10,5,1,512237,-420650
ATTACK,0,0,272,0,508,0,0,138,9,1,-66522,-420650
ATTACK,0,0,96,28,508,1,504,39,21,1,186833,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-601919,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,162133,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,28,124,1,504,10,5,1,518797,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,122460,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
NORMAL,0,0,96,44,508,1,504,18,12,1,192484,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,122460,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,122460,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,121870,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,121870,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,0,0,272,0,508,0,0,22,1,1,-46197,-420650
ATTACK,2,512,96,28,508,1,504,31,13,1,186040,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,4,124,1,504,70,15,1,551758,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-711271,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,272,0,508,0,0,254,16,1,-108337,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,121870,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,121870,-420650
ATTACK,0,0,96,28,508,1,504,32,16,1,183610,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,121870,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,14,512,96,512,124,1,504,10,137,1,916622,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,255587,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,122083,-420650
NORMAL,0,0,96,4,124,1,504,70,15,1,551758,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-598499,-420650
NORMAL,0,0,272,0,128,0,0,113,7,0,-497143,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,36,508,1,504,18,9,1,184213,-420650
ATTACK,1,512,96,60,508,1,504,512,512,1,338016,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,1,512,96,116,62,1,58,67,69,0,-453753,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,162133,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,2,512,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,96,28,124,1,504,10,5,1,518797,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-843700,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-601919,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,7,0,1,-49824,-420650
NORMAL,1,512,96,28,508,1,504,52,19,1,206295,-420650
ATTACK,0,0,96,36,508,1,504,29,15,1,192872,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,0,508,0,0,14,1,1,-48701,-420650
NORMAL,8,512,96,512,62,1,58,14,166,1,-300237,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,122083,-420650
ATTACK,1,512,96,28,508,1,504,28,12,1,184685,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,7,512,96,44,508,1,504,31,18,1,201759,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-545635,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,512,0,508,0,0,67,44,1,120374,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,236,124,1,504,512,512,1,1001630,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120374,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120374,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,258315,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-680726,-420650
NORMAL,0,0,96,20,508,1,504,20,9,1,167859,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-601919,-420650
NORMAL,0,0,272,0,508,0,0,14,1,1,-48701,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-545635,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120210,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650
ATTACK,1,512,96,116,124,1,504,503,512,1,946102,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120210,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120210,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-211864,-420650
NORMAL,1,512,96,28,508,1,504,35,14,1,191722,-420650
ATTACK,1,512,96,44,124,1,504,10,5,1,530854,-420650
ATTACK,0,0,96,28,124,1,504,68,24,1,567239,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120210,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,120210,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,119620,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
ATTACK,0,0,96,36,508,1,504,29,15,1,192872,-420650
ATTACK,0,0,96,20,508,1,504,28,12,1,173389,-420650
ATTACK,0,0,96,36,508,1,504,32,16,1,193909,-420650
ATTACK,0,0,96,76,124,1,504,170,159,1,821202,-420650
ATTACK,0,0,96,20,508,1,504,50,19,1,194095,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-108337,-420650
ATTACK,1,512,96,364,124,1,504,10,21,1,747019,-420650
NORMAL,8,512,96,512,62,1,58,16,178,1,-306913,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,272,0,508,0,0,484,30,1,62596,-420650
ATTACK,0,0,96,28,508,1,504,129,52,1,277671,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,119620,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-211864,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,119620,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-579925,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-576509,-420650
ATTACK,1,512,96,28,508,1,504,29,15,1,182114,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,173604,-420650
NORMAL,0,0,96,28,508,1,504,419,269,1,687533,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,119620,-420650
NORMAL,0,0,96,0,508,0,0,10,1,1,-262742,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,119030,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-601625,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,119030,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,111,7,1,-50197,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,119030,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,119030,-420650
NORMAL,1,512,96,28,508,1,504,63,23,1,213888,-420650
ATTACK,4,512,96,84,124,1,504,14,19,1,559456,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,96,20,508,1,504,16,8,1,164492,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,156,62,1,58,347,512,1,-266704,-420650
ATTACK,0,0,272,0,508,0,0,7,0,1,-49824,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,119030,-420650
ATTACK,0,0,96,28,508,1,504,32,16,1,183610,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,2,512,96,100,124,1,504,434,512,1,890212,-420650
NORMAL,0,0,96,28,508,1,504,432,277,1,705778,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,22,1,1,-46197,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,1,512,96,28,508,1,504,15,8,1,173604,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,119030,-420650
ATTACK,0,0,96,36,124,1,504,28,12,1,535256,-420650
NORMAL,0,0,96,4,124,1,504,69,14,1,551505,-420650
NORMAL,1,512,96,164,62,1,58,19,39,0,-424743,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
NORMAL,0,0,96,512,62,1,58,16,179,1,-306913,-420650
ATTACK,3,512,96,164,124,1,504,512,512,1,973670,-420650
NORMAL,0,0,96,292,62,1,58,17,65,1,281127,-420650
ATTACK,0,0,96,84,124,1,504,360,442,1,1304595,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,119269,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,119269,-420650
