label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold,result
ATTACK,0,0,512,0,508,0,0,38,2,0,-564065,-420650,MISSED
NORMAL,0,0,272,4,62,0,58,21,1,0,-726084,-420650,ALLOWED (Correct)
ATTACK,0,0,96,36,508,1,504,152,71,1,-44780,-420650,BLOCKED (Correct)
ATTACK,0,0,96,76,124,1,504,80,57,0,-523994,-420650,MISSED
NORMAL,0,0,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,14,7,1,-265034,-420650,BLOCKED (Correct)
ATTACK,1,512,96,36,508,1,504,72,31,1,-145328,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-145328,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-145328,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,508,1,504,16,13,1,-259432,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,222,14,1,-112358,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,254,16,1,-108337,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,2,512,96,28,124,1,504,10,5,0,-582148,-420650,MISSED
NORMAL,0,0,96,268,62,1,58,17,60,0,-1277667,-420650,ALLOWED (Correct)
ATTACK,0,0,96,36,508,1,504,29,15,1,-233837,-420650,BLOCKED (Correct)
ATTACK,0,0,96,172,124,1,504,21,16,0,-571492,-420650,MISSED
NORMAL,0,0,96,116,62,1,58,70,71,0,-705830,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-705830,-420650,MISSED
NORMAL,1,512,96,28,508,1,504,113,38,1,-92190,-420650,FALSE ALARM
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-726669,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,22,1,1,-46197,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-46197,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,62,1,58,306,139,1,-357636,-420650,FALSE ALARM
ATTACK,0,0,96,28,508,1,504,26,11,1,-239903,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,254,16,1,-108337,-420650,BLOCKED (Correct)
NORMAL,0,0,96,4,124,1,504,70,15,0,-532194,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,0,-532194,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,196,62,1,58,18,45,0,-757950,-420650,ALLOWED (Correct)
NORMAL,1,512,96,68,62,1,58,48,25,0,-746636,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
ATTACK,1,512,96,28,508,1,504,14,7,1,-265034,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,62,1,58,306,139,1,-357636,-420650,FALSE ALARM
ATTACK,1,512,96,52,508,1,504,512,512,1,172175,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,23,10,1,-246561,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,292,62,1,58,17,65,0,-1275676,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,56,8,0,-730998,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,53,3,1,-36954,-420650,BLOCKED (Correct)
NORMAL,1,512,96,512,62,1,58,14,166,0,-1198623,-420650,ALLOWED (Correct)
ATTACK,2,512,96,84,124,1,504,14,17,0,-583052,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,7,0,1,-49824,-420650,BLOCKED (Correct)
NORMAL,0,0,96,260,62,1,58,17,59,0,-1278241,-420650,ALLOWED (Correct)
ATTACK,0,0,96,60,124,1,504,10,5,0,-582148,-420650,MISSED
NORMAL,0,0,272,0,508,0,0,254,16,1,-108337,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,0,0,0,18,0,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,26,35,0,-760499,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,62,1,58,14,4,0,-768279,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
NORMAL,0,0,96,92,62,1,58,84,72,0,-697844,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,16,8,1,-261741,-420650,BLOCKED (Correct)
ATTACK,57,512,512,0,508,0,0,124,512,1,-261741,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,19,39,0,-763725,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,268,62,1,58,17,60,0,-1277667,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-1277667,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,52,62,1,58,21,22,0,-761596,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,254,16,1,-108337,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,30,13,1,-231752,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-726669,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,508,1,504,420,269,1,287803,-420650,FALSE ALARM
NORMAL,0,0,96,68,62,1,58,48,25,0,-746636,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,34,16,1,-223394,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-754208,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-726669,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-731196,-420650,ALLOWED (Correct)
ATTACK,26,512,96,512,508,1,504,512,512,1,174501,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,14,7,1,-265034,-420650,BLOCKED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,1,-265034,-420650,FALSE ALARM
NORMAL,0,0,96,92,62,1,58,46,57,0,-735895,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,1,512,96,452,62,1,58,31,148,0,-1225491,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-731196,-420650,ALLOWED (Correct)
ATTACK,9,512,512,0,508,0,0,19,81,0,-731196,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-731196,-420650,MISSED
NORMAL,0,0,272,12,62,0,58,54,7,0,-730353,-420650,ALLOWED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,0,-730353,-420650,ALLOWED (Correct)
NORMAL,1,512,96,28,508,1,504,24,11,1,-242760,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,508,1,504,18,9,1,-258776,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,-258776,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
NORMAL,0,0,96,244,62,1,58,17,57,0,-1278389,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,12,7,1,-265034,-420650,FALSE ALARM
NORMAL,0,0,96,20,508,1,504,14,7,1,-265034,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,97,61,0,-698068,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
NORMAL,0,0,96,316,62,1,58,17,70,0,-1273514,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,101,63,0,-690149,-420650,ALLOWED (Correct)
ATTACK,3,512,96,60,508,1,504,512,512,1,172175,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,172175,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,315,20,1,-97372,-420650,BLOCKED (Correct)
NORMAL,14,512,96,512,124,1,504,10,138,0,-1022447,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-731196,-420650,ALLOWED (Correct)
ATTACK,1,512,512,0,508,0,0,38,5,0,-731196,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,14,7,1,-265034,-420650,BLOCKED (Correct)
ATTACK,0,0,96,60,124,1,504,29,12,0,-566487,-420650,MISSED
ATTACK,26,512,512,0,508,0,0,10,13,0,-566487,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,33,2,0,-566487,-420650,MISSED
ATTACK,2,512,96,28,124,1,504,10,5,0,-582148,-420650,MISSED
ATTACK,0,0,96,36,508,1,504,115,47,1,-93226,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-93226,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,62,1,58,53,16,0,-742063,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,86,30,1,-128641,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
NORMAL,0,0,96,44,508,1,504,404,415,1,320186,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,320186,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,26,35,0,-760499,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,48,25,0,-746636,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-746636,-420650,MISSED
ATTACK,10,512,96,512,124,1,504,512,512,1,-236935,-420650,BLOCKED (Correct)
ATTACK,2,512,96,36,508,1,504,29,15,1,-233837,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,53,24,0,-742450,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
NORMAL,0,0,96,212,62,1,58,16,45,0,-1278416,-420650,ALLOWED (Correct)
NORMAL,0,0,96,44,62,1,58,14,6,0,-765859,-420650,ALLOWED (Correct)
ATTACK,4,512,96,108,124,1,504,478,512,1,-241530,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,96,84,124,1,504,24,13,0,-570506,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,4,512,96,84,124,1,504,14,19,0,-582801,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,2,512,96,84,124,1,504,14,17,0,-583052,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,7,0,1,-49824,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
ATTACK,1,512,96,44,124,1,504,30,12,0,-565787,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,10,1,1,-49643,-420650,BLOCKED (Correct)
ATTACK,13,512,512,0,508,0,0,217,200,1,-49643,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,52,62,1,58,21,22,0,-761596,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,27,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,55,8,0,-731159,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,124,1,504,27,11,0,-567708,-420650,MISSED
NORMAL,0,0,96,156,62,1,58,345,512,1,-297739,-420650,FALSE ALARM
ATTACK,1,512,96,116,124,1,504,511,512,1,-233594,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,46,57,0,-735895,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,60,62,1,58,21,22,0,-761596,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-761596,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,31,13,1,-230672,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-731196,-420650,ALLOWED (Correct)
NORMAL,0,0,96,156,62,1,58,19,39,0,-763725,-420650,ALLOWED (Correct)
NORMAL,0,0,96,164,62,1,58,26,35,0,-760499,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-760499,-420650,MISSED
NORMAL,0,0,512,0,0,0,0,11,0,0,-760499,-420650,ALLOWED (Correct)
ATTACK,0,0,272,4,508,0,120,505,31,1,73855,-420650,BLOCKED (Correct)
ATTACK,1,512,96,36,508,1,504,114,47,1,-94197,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,512,45,1,83039,-420650,BLOCKED (Correct)
ATTACK,57,512,96,512,124,1,504,9,135,0,-1022082,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,2,512,96,116,124,1,504,495,512,1,-237181,-420650,BLOCKED (Correct)
ATTACK,56,512,512,0,508,0,0,41,84,1,-237181,-420650,BLOCKED (Correct)
ATTACK,2,512,96,76,508,1,504,65,52,1,-150684,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-150684,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,44,124,1,504,43,20,0,-553349,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-553349,-420650,MISSED
ATTACK,0,0,96,28,508,1,504,29,15,1,-233837,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,-48701,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-48701,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,2,512,96,148,124,1,504,15,16,0,-581347,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-726669,-420650,ALLOWED (Correct)
ATTACK,2,512,96,108,508,1,504,512,512,1,174287,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,53,24,0,-742450,-420650,ALLOWED (Correct)
ATTACK,0,0,96,36,508,1,504,32,16,1,-227916,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,36,512,512,0,508,0,0,19,19,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-725129,-420650,MISSED
ATTACK,1,512,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,47,18,1,-195815,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,92,6,1,-39329,-420650,BLOCKED (Correct)
NORMAL,0,0,96,44,62,1,58,14,6,0,-765859,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,53,24,0,-742450,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,21,1,0,-726084,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,3,512,96,396,124,1,504,512,512,1,207475,-420650,BLOCKED (Correct)
ATTACK,1,512,96,116,124,1,504,509,512,1,-235716,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-235716,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,32,30,0,-756332,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,96,84,124,1,504,378,487,1,199206,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-47988,-420650,BLOCKED (Correct)
ATTACK,2,512,96,52,124,1,504,12,10,0,-584579,-420650,MISSED
NORMAL,0,0,96,36,62,1,58,53,16,0,-742063,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,27,12,0,-566983,-420650,MISSED
NORMAL,0,0,96,340,62,1,58,16,75,0,-1271088,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,508,1,504,38,15,1,-213197,-420650,FALSE ALARM
ATTACK,2,512,96,28,508,1,504,16,8,1,-263142,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,62,1,58,53,15,0,-741796,-420650,ALLOWED (Correct)
ATTACK,1,512,96,108,508,1,504,512,512,1,174287,-420650,BLOCKED (Correct)
ATTACK,1,512,96,84,124,1,504,13,17,0,-583052,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-583052,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-583052,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-583052,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,252,124,1,504,14,19,0,-582801,-420650,MISSED
NORMAL,0,0,96,92,62,1,58,46,57,0,-735895,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,84,124,1,504,24,13,0,-569245,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,49,18,1,-192958,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,114,39,1,-90490,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,254,16,1,-108337,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-108337,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,254,16,1,-108337,-420650,BLOCKED (Correct)
ATTACK,0,0,96,52,508,1,504,15,13,1,-261314,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,26,11,1,-241359,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,53,24,0,-742450,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,2,512,96,164,62,1,58,26,35,0,-760499,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,17,8,1,-79490,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,8,512,96,0,508,0,0,10,3,1,-265202,-420650,FALSE ALARM
NORMAL,0,0,512,0,0,0,0,11,0,1,-265202,-420650,FALSE ALARM
NORMAL,0,0,96,36,62,1,58,53,16,0,-742063,-420650,ALLOWED (Correct)
ATTACK,56,512,512,0,508,0,0,123,512,0,-742063,-420650,MISSED
ATTACK,0,0,96,36,124,1,504,28,12,0,-566880,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,1,512,96,60,508,1,504,512,512,1,172175,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-725129,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,34,31,0,-755547,-420650,ALLOWED (Correct)
NORMAL,0,0,96,164,62,1,58,338,512,1,-298329,-420650,FALSE ALARM
ATTACK,1,512,96,36,508,1,504,32,16,1,-225195,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,115,39,1,-89022,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,338,512,1,-298329,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,449,28,1,27987,-420650,BLOCKED (Correct)
ATTACK,4,512,96,84,124,1,504,14,19,0,-582801,-420650,MISSED
NORMAL,0,0,96,292,62,1,58,17,65,0,-1275676,-420650,ALLOWED (Correct)
NORMAL,0,0,272,0,508,0,0,46,3,1,-39295,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,3,512,96,512,124,1,504,10,56,0,-951630,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,30,2,1,-44267,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,44,17,1,-200683,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,53,7,0,-729746,-420650,ALLOWED (Correct)
ATTACK,1,512,96,460,124,1,504,32,46,0,-561632,-420650,MISSED
NORMAL,0,0,272,12,62,0,58,53,7,0,-729746,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,-47988,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,124,1,504,25,11,0,-569272,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-569272,-420650,MISSED
ATTACK,1,512,96,44,508,1,504,12,11,1,-261314,-420650,BLOCKED (Correct)
ATTACK,1,512,96,84,124,1,504,14,18,0,-583052,-420650,MISSED
NORMAL,3,512,96,512,62,1,58,16,175,0,-1188111,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,32,13,1,-226495,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,32,33,0,-756622,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,13,7,1,-265034,-420650,BLOCKED (Correct)
