label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold
NORMAL,0,0,512,0,0,0,0,11,0,1,334714,-420650
NORMAL,1,512,96,28,508,1,504,24,11,1,681228,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,36,508,1,504,18,9,1,709036,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,333325,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,96,244,62,1,58,17,57,0,-1864538,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650
NORMAL,0,0,96,20,508,1,504,12,7,1,658730,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,658730,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,68,62,1,58,97,61,0,-614150,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,96,316,62,1,58,17,70,0,-1652862,-420650
NORMAL,0,0,96,68,62,1,58,101,63,0,-605394,-420650
ATTACK,3,512,96,60,508,1,504,512,512,0,-433730,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,325721,-420650
ATTACK,0,0,272,0,508,0,0,315,20,1,-183020,-420650
NORMAL,14,512,96,512,124,1,504,10,138,1,1482683,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
ATTACK,1,512,512,0,508,0,0,38,5,1,318776,-420650
ATTACK,0,0,96,20,508,1,504,14,7,1,658730,-420650
ATTACK,0,0,96,60,124,1,504,29,12,1,1272244,-420650
ATTACK,26,512,512,0,508,0,0,10,13,1,322887,-420650
ATTACK,0,0,512,0,508,0,0,33,2,1,322887,-420650
ATTACK,2,512,96,28,124,1,504,10,5,1,1165576,-420650
ATTACK,0,0,96,36,508,1,504,115,47,1,668319,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,321360,-420650
NORMAL,0,0,96,36,62,1,58,53,16,0,-774451,-420650
ATTACK,0,0,96,20,508,1,504,86,30,1,638522,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,96,44,508,1,504,404,415,1,863288,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,321447,-420650
NORMAL,0,0,96,164,62,1,58,26,35,0,-678388,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-727483,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,318751,-420650
ATTACK,10,512,96,512,124,1,504,512,512,1,1398896,-420650
ATTACK,2,512,96,36,508,1,504,29,15,1,700496,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-718351,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
NORMAL,0,0,96,212,62,1,58,16,45,0,-1924238,-420650
NORMAL,0,0,96,44,62,1,58,14,6,0,-799620,-420650
ATTACK,4,512,96,108,124,1,504,478,512,1,575033,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,96,84,124,1,504,24,13,1,1354223,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,4,512,96,84,124,1,504,14,19,1,1347407,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,2,512,96,84,124,1,504,14,17,1,1348846,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,7,0,1,469112,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,1,512,96,44,124,1,504,30,12,1,1215297,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,303231,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,10,1,1,467748,-420650
ATTACK,13,512,512,0,508,0,0,217,200,1,282767,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,282799,-420650
NORMAL,0,0,96,52,62,1,58,21,22,0,-783681,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,281689,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,281689,-420650
ATTACK,0,0,512,0,508,0,0,27,2,1,281714,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,12,62,0,58,55,8,0,-477029,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,36,124,1,504,27,11,1,1188753,-420650
NORMAL,0,0,96,156,62,1,58,345,512,0,-1480719,-420650
ATTACK,1,512,96,116,124,1,504,511,512,1,647856,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-674544,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,60,62,1,58,21,22,0,-775898,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,275697,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,31,13,1,653095,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
NORMAL,0,0,96,156,62,1,58,19,39,0,-722961,-420650
NORMAL,0,0,96,164,62,1,58,26,35,0,-697700,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,272786,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,272640,-420650
ATTACK,0,0,272,4,508,0,120,505,31,1,359127,-420650
ATTACK,1,512,96,36,508,1,504,114,47,1,669806,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,512,45,1,-25163,-420650
ATTACK,57,512,96,512,124,1,504,9,135,1,1480037,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,2,512,96,116,124,1,504,495,512,1,620924,-420650
ATTACK,56,512,512,0,508,0,0,41,84,1,251004,-420650
ATTACK,2,512,96,76,508,1,504,65,52,1,777118,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,249774,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,44,124,1,504,43,20,1,1218614,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,249479,-420650
ATTACK,0,0,96,28,508,1,504,29,15,1,676985,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,249479,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,2,512,96,148,124,1,504,15,16,0,-1327414,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
ATTACK,2,512,96,108,508,1,504,512,512,1,-307259,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-718351,-420650
ATTACK,0,0,96,36,508,1,504,32,16,1,700681,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,36,512,512,0,508,0,0,19,19,1,238053,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,238053,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,238254,-420650
ATTACK,1,512,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,96,20,508,1,504,47,18,1,649196,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,92,6,1,242240,-420650
NORMAL,0,0,96,44,62,1,58,14,6,0,-799620,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-718351,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,21,1,0,-506881,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,3,512,96,396,124,1,504,512,512,1,1117774,-420650
ATTACK,1,512,96,116,124,1,504,509,512,1,646171,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,230703,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,229598,-420650
NORMAL,0,0,96,92,62,1,58,32,30,0,-713249,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,96,84,124,1,504,378,487,1,1800930,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,228499,-420650
ATTACK,2,512,96,52,124,1,504,12,10,1,1243691,-420650
NORMAL,0,0,96,36,62,1,58,53,16,0,-774451,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,96,28,124,1,504,27,12,1,1166378,-420650
NORMAL,0,0,96,340,62,1,58,16,75,0,-1581973,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,96,20,508,1,504,38,15,1,651581,-420650
ATTACK,2,512,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,96,36,62,1,58,53,15,0,-774447,-420650
ATTACK,1,512,96,108,508,1,504,512,512,1,-307259,-420650
ATTACK,1,512,96,84,124,1,504,13,17,1,1348846,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,224184,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,224184,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,221341,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,252,124,1,504,14,19,1,859327,-420650
NORMAL,0,0,96,92,62,1,58,46,57,0,-674544,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,84,124,1,504,24,13,1,1354811,-420650
ATTACK,0,0,96,20,508,1,504,49,18,1,648563,-420650
ATTACK,0,0,96,20,508,1,504,114,39,1,630003,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,218973,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650
ATTACK,0,0,96,52,508,1,504,15,13,1,753334,-420650
ATTACK,0,0,96,28,508,1,504,26,11,1,680753,-420650
NORMAL,0,0,96,68,62,1,58,53,24,0,-718351,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,494991,-420650
NORMAL,2,512,96,164,62,1,58,26,35,0,-653461,-420650
ATTACK,0,0,96,20,508,1,504,17,8,1,658846,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,8,512,96,0,508,0,0,10,3,1,-390610,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,217730,-420650
NORMAL,0,0,96,36,62,1,58,53,16,1,301663,-420650
ATTACK,56,512,512,0,508,0,0,123,512,1,92838,-420650
ATTACK,0,0,96,36,124,1,504,28,12,1,1188497,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,60,508,1,504,512,512,0,-433730,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-710151,-420650
NORMAL,0,0,96,164,62,1,58,338,512,0,-1270094,-420650
ATTACK,1,512,96,36,508,1,504,32,16,1,699485,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,508,1,504,115,39,1,654204,-420650
NORMAL,0,0,96,164,62,1,58,338,512,0,-1270094,-420650
ATTACK,0,0,272,0,508,0,0,449,28,1,-83993,-420650
ATTACK,4,512,96,84,124,1,504,14,19,1,1347407,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-1731133,-420650
NORMAL,0,0,272,0,508,0,0,46,3,1,373419,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,3,512,96,512,124,1,504,10,56,1,1611685,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,96,20,508,1,504,44,17,1,649753,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-475738,-420650
ATTACK,1,512,96,460,124,1,504,32,46,1,1523994,-420650
NORMAL,0,0,272,12,62,0,58,53,7,0,-475738,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,124,1,504,25,11,1,1165724,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,78407,-420650
ATTACK,1,512,96,44,508,1,504,12,11,1,726430,-420650
ATTACK,1,512,96,84,124,1,504,14,18,1,1348846,-420650
NORMAL,3,512,96,512,62,1,58,16,175,0,-1285973,-420650
ATTACK,0,0,96,20,508,1,504,32,13,1,654443,-420650
NORMAL,0,0,96,92,62,1,58,32,33,0,-711892,-420650
ATTACK,0,0,96,28,508,1,504,13,7,1,683971,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,50,3,1,362450,-420650
ATTACK,1,512,512,0,508,0,0,67,44,1,65766,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,65452,-420650
NORMAL,0,0,96,92,62,1,58,31,29,0,-716084,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,339,197,1,778248,-420650
ATTACK,0,0,96,28,508,1,504,51,19,1,674639,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,68,62,1,58,53,24,0,-718351,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,62549,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,164,62,1,58,345,512,0,-1262668,-420650
NORMAL,0,0,272,0,508,0,0,254,16,1,-182927,-420650
ATTACK,6,512,96,512,124,1,504,11,47,1,1630942,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,57273,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,57273,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,57273,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,13,1,1,459655,-420650
NORMAL,0,0,96,20,508,1,504,17,8,1,658846,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,57459,-420650
NORMAL,0,0,96,28,124,1,504,27,12,1,1166378,-420650
NORMAL,0,0,272,0,508,0,0,14,1,1,457637,-420650
NORMAL,0,0,96,116,62,1,58,67,69,0,-623141,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,57153,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,52823,-420650
NORMAL,0,0,96,212,62,1,58,16,45,0,-1924238,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,52150,-420650
NORMAL,0,0,96,164,62,1,58,19,39,0,-750316,-420650
ATTACK,1,512,96,20,124,1,504,10,5,1,1137628,-420650
ATTACK,0,0,272,0,508,0,0,138,9,1,81135,-420650
ATTACK,0,0,96,28,508,1,504,39,21,1,667399,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,658730,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,28,124,1,504,10,5,1,1165576,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,50115,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-748191,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
NORMAL,0,0,96,44,508,1,504,18,12,1,729080,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,49600,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,49072,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,46212,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,46212,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,0,0,272,0,508,0,0,22,1,1,436839,-420650
ATTACK,2,512,96,28,508,1,504,31,13,1,692497,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,4,124,1,504,70,15,0,-794699,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-748191,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-1735173,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,272,0,508,0,0,254,16,1,-182927,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,42708,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,42708,-420650
ATTACK,0,0,96,28,508,1,504,32,16,1,675288,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,43218,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,14,512,96,512,124,1,504,10,137,1,1482683,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,35776,-420650
NORMAL,0,0,96,4,124,1,504,70,15,1,1119501,-420650
NORMAL,0,0,96,68,62,1,58,36,23,0,-748191,-420650
NORMAL,0,0,272,0,128,0,0,113,7,0,-494134,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,36,508,1,504,18,9,1,709036,-420650
ATTACK,1,512,96,60,508,1,504,512,512,0,-433730,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,1,512,96,116,62,1,58,67,69,0,-623141,-420650
NORMAL,0,0,96,20,508,1,504,14,7,1,658730,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,2,512,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,96,28,124,1,504,10,5,1,1165576,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,244,62,1,58,18,56,0,-1864141,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,7,0,1,469112,-420650
NORMAL,1,512,96,28,508,1,504,52,19,1,674070,-420650
ATTACK,0,0,96,36,508,1,504,29,15,1,701166,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,498182,-420650
NORMAL,0,0,272,0,508,0,0,14,1,1,457637,-420650
NORMAL,8,512,96,512,62,1,58,14,166,0,-1285066,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,25495,-420650
ATTACK,1,512,96,28,508,1,504,28,12,1,680522,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,7,512,96,44,508,1,504,31,18,1,722903,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-710151,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,491004,-420650
ATTACK,1,512,512,0,508,0,0,67,44,1,16757,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,236,124,1,504,512,512,1,864833,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,13431,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,512978,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,13431,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,28,62,1,58,14,4,0,-815210,-420650
NORMAL,0,0,96,20,508,1,504,20,9,1,657567,-420650
NORMAL,0,0,272,4,62,0,58,20,1,0,-507477,-420650
NORMAL,0,0,272,0,508,0,0,14,1,1,457637,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-710151,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,8086,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650
ATTACK,1,512,96,116,124,1,504,503,512,1,635090,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,8676,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,8676,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-214439,-420650
NORMAL,1,512,96,28,508,1,504,35,14,1,679313,-420650
ATTACK,1,512,96,44,124,1,504,10,5,1,1222295,-420650
ATTACK,0,0,96,28,124,1,504,68,24,1,1193283,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,5948,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,6774,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,3873,-420650
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
ATTACK,0,0,96,36,508,1,504,29,15,1,701166,-420650
ATTACK,0,0,96,20,508,1,504,28,12,1,654251,-420650
ATTACK,0,0,96,36,508,1,504,32,16,1,-262683,-420650
ATTACK,0,0,96,76,124,1,504,170,159,1,1457103,-420650
ATTACK,0,0,96,20,508,1,504,50,19,1,648396,-420650
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650
ATTACK,1,512,96,364,124,1,504,10,21,1,1354819,-420650
NORMAL,8,512,96,512,62,1,58,16,178,0,-1292005,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,-341256,-420650
ATTACK,0,0,272,0,508,0,0,484,30,1,-56550,-420650
ATTACK,0,0,96,28,508,1,504,129,52,1,651543,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-3586,-420650
NORMAL,0,0,96,20,62,1,58,306,139,1,-214439,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-3774,-420650
NORMAL,0,0,96,68,62,1,58,48,25,0,-727483,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
NORMAL,0,0,272,12,62,0,58,59,8,0,-475713,-420650
ATTACK,1,512,96,28,508,1,504,29,15,1,676985,-420650
ATTACK,0,0,96,28,508,1,504,16,8,1,683624,-420650
NORMAL,0,0,96,28,508,1,504,419,269,1,975531,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-4891,-420650
NORMAL,0,0,96,0,508,0,0,10,1,1,-397695,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-7490,-420650
NORMAL,0,0,272,4,62,0,58,24,1,0,-504938,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-8691,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,111,7,1,175973,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-8691,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-9010,-420650
NORMAL,1,512,96,28,508,1,504,63,23,1,670553,-420650
ATTACK,4,512,96,84,124,1,504,14,19,1,1347407,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,96,20,508,1,504,16,8,1,658846,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,156,62,1,58,347,512,1,-224483,-420650
ATTACK,0,0,272,0,508,0,0,7,0,1,469112,-420650
NORMAL,0,0,512,0,0,0,0,11,0,1,-10652,-420650
ATTACK,0,0,96,28,508,1,504,32,16,1,675288,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,2,512,96,100,124,1,504,434,512,1,479377,-420650
NORMAL,0,0,96,28,508,1,504,432,277,1,1007018,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,22,1,1,436839,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,1,512,96,28,508,1,504,15,8,1,683624,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-12573,-420650
ATTACK,0,0,96,36,124,1,504,28,12,1,1188497,-420650
NORMAL,0,0,96,4,124,1,504,69,14,1,1119720,-420650
NORMAL,1,512,96,164,62,1,58,19,39,0,-703335,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
NORMAL,0,0,96,512,62,1,58,16,179,0,-1292005,-420650
ATTACK,3,512,96,164,124,1,504,512,512,1,750149,-420650
NORMAL,0,0,96,292,62,1,58,17,65,0,-1731133,-420650
ATTACK,0,0,96,84,124,1,504,360,442,1,1782989,-420650
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-21251,-420650
ATTACK,0,0,512,0,508,0,0,38,2,1,-21251,-420650
ATTACK,0,0,272,4,508,0,120,154,20,1,324023,-420650
NORMAL,0,0,96,92,62,1,58,34,31,0,-710151,-420650
