label,dur,rate,proto,dpkts,sttl,dwin,dttl,smean,sbytes,decision,nn_output,threshold,result
ATTACK,0,0,96,76,124,1,504,80,57,0,-746687,-420650,MISSED
NORMAL,0,0,96,68,62,1,58,36,23,0,-1000550,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,14,7,1,-382677,-420650,BLOCKED (Correct)
ATTACK,1,512,96,36,508,1,504,72,31,1,-343458,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-343458,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-343458,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,508,1,504,16,13,1,-371313,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,222,14,1,-159832,-420650,BLOCKED (Correct)
NORMAL,0,0,272,0,508,0,0,254,16,1,-182927,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,2,512,96,28,124,1,504,10,5,0,-824466,-420650,MISSED
NORMAL,0,0,96,268,62,1,58,17,60,0,-2219304,-420650,ALLOWED (Correct)
ATTACK,0,0,96,36,508,1,504,29,15,1,-369246,-420650,BLOCKED (Correct)
ATTACK,0,0,96,172,124,1,504,21,16,0,-810634,-420650,MISSED
NORMAL,0,0,96,116,62,1,58,70,71,0,-917918,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-917918,-420650,MISSED
NORMAL,1,512,96,28,508,1,504,113,38,1,-354172,-420650,FALSE ALARM
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-754765,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,22,1,1,436839,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,436839,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,62,1,58,306,139,0,-496096,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,26,11,1,-379053,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650,BLOCKED (Correct)
NORMAL,0,0,96,4,124,1,504,70,15,0,-790656,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,33,2,0,-790656,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,196,62,1,58,18,45,0,-994960,-420650,ALLOWED (Correct)
NORMAL,1,512,96,68,62,1,58,48,25,0,-991181,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-1000550,-420650,ALLOWED (Correct)
ATTACK,1,512,96,28,508,1,504,14,7,1,-382677,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,62,1,58,306,139,0,-496096,-420650,ALLOWED (Correct)
ATTACK,1,512,96,52,508,1,504,512,512,0,-701006,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,23,10,1,-381220,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,292,62,1,58,17,65,0,-2215316,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,340671,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,56,8,0,-739843,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,53,3,1,356273,-420650,BLOCKED (Correct)
NORMAL,1,512,96,512,62,1,58,14,166,0,-2101426,-420650,ALLOWED (Correct)
ATTACK,2,512,96,84,124,1,504,14,17,0,-814139,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,7,0,1,469112,-420650,BLOCKED (Correct)
NORMAL,0,0,96,260,62,1,58,17,59,0,-2221025,-420650,ALLOWED (Correct)
ATTACK,0,0,96,60,124,1,504,10,5,0,-824466,-420650,MISSED
NORMAL,0,0,272,0,508,0,0,254,16,1,-182927,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,0,0,0,18,0,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,26,35,0,-996158,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,62,1,58,14,4,0,-1029047,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
NORMAL,0,0,96,92,62,1,58,84,72,0,-903599,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,16,8,1,-383670,-420650,BLOCKED (Correct)
ATTACK,57,512,512,0,508,0,0,124,512,1,-383670,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-1000550,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,19,39,0,-998354,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,268,62,1,58,17,60,0,-2219304,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-2219304,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,52,62,1,58,21,22,0,-1008316,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,30,13,1,-377676,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-754765,-420650,ALLOWED (Correct)
NORMAL,0,0,96,28,508,1,504,420,269,1,124624,-420650,FALSE ALARM
NORMAL,0,0,96,68,62,1,58,48,25,0,-991181,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,34,16,1,-367418,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,36,23,0,-1000550,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,1,951950,-420650,FALSE ALARM
NORMAL,0,0,272,12,62,0,58,59,8,0,-736762,-420650,ALLOWED (Correct)
ATTACK,26,512,96,512,508,1,504,512,512,0,-698244,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,14,7,1,-382677,-420650,BLOCKED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,1,-382677,-420650,FALSE ALARM
NORMAL,0,0,96,92,62,1,58,46,57,0,-959220,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,1,512,96,452,62,1,58,31,148,0,-2132306,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-736762,-420650,ALLOWED (Correct)
ATTACK,9,512,512,0,508,0,0,19,81,0,-736762,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-736762,-420650,MISSED
NORMAL,0,0,272,12,62,0,58,54,7,0,-740274,-420650,ALLOWED (Correct)
NORMAL,0,0,512,0,0,0,0,11,0,0,-740274,-420650,ALLOWED (Correct)
NORMAL,1,512,96,28,508,1,504,24,11,0,-2054700,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,508,1,504,18,9,1,-380755,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,-380755,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
NORMAL,0,0,96,244,62,1,58,17,57,0,-2221556,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,12,7,1,-382677,-420650,FALSE ALARM
NORMAL,0,0,96,20,508,1,504,14,7,1,-382677,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,97,61,0,-913799,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,96,316,62,1,58,17,70,0,-2210026,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,101,63,0,-905167,-420650,ALLOWED (Correct)
ATTACK,3,512,96,60,508,1,504,512,512,0,-701006,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-701006,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,315,20,1,-183020,-420650,BLOCKED (Correct)
NORMAL,14,512,96,512,124,1,504,10,138,0,-1966632,-420650,ALLOWED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-736762,-420650,ALLOWED (Correct)
ATTACK,1,512,512,0,508,0,0,38,5,0,-736762,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,14,7,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,96,60,124,1,504,29,12,0,-815985,-420650,MISSED
ATTACK,26,512,512,0,508,0,0,10,13,0,-815985,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,33,2,0,-815985,-420650,MISSED
ATTACK,2,512,96,28,124,1,504,10,5,0,-824466,-420650,MISSED
ATTACK,0,0,96,36,508,1,504,115,47,1,-340135,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-340135,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,62,1,58,53,16,0,-996272,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,86,30,1,-354994,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
NORMAL,0,0,96,44,508,1,504,404,415,1,124502,-420650,FALSE ALARM
ATTACK,0,0,512,0,508,0,0,38,2,1,124502,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,26,35,0,-996158,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,48,25,0,-991181,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-991181,-420650,MISSED
ATTACK,10,512,96,512,124,1,504,512,512,0,-1025210,-420650,MISSED
ATTACK,2,512,96,36,508,1,504,29,15,1,-369246,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,53,24,0,-988346,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
NORMAL,0,0,96,212,62,1,58,16,45,0,-997817,-420650,ALLOWED (Correct)
NORMAL,0,0,96,44,62,1,58,14,6,0,-1025414,-420650,ALLOWED (Correct)
ATTACK,4,512,96,108,124,1,504,478,512,1,-393763,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,96,84,124,1,504,24,13,0,-814281,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,4,512,96,84,124,1,504,14,19,0,-813016,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,2,512,96,84,124,1,504,14,17,0,-814139,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,7,0,1,469112,-420650,BLOCKED (Correct)
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
ATTACK,1,512,96,44,124,1,504,30,12,0,-816417,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,10,1,1,467748,-420650,BLOCKED (Correct)
ATTACK,13,512,512,0,508,0,0,217,200,1,467748,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,52,62,1,58,21,22,0,-1008316,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,27,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,55,8,0,-740319,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,36,124,1,504,27,11,0,-815230,-420650,MISSED
NORMAL,0,0,96,156,62,1,58,345,512,0,-961840,-420650,ALLOWED (Correct)
ATTACK,1,512,96,116,124,1,504,511,512,0,-1022246,-420650,MISSED
NORMAL,0,0,96,92,62,1,58,46,57,0,-959220,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,60,62,1,58,21,22,0,-1008316,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-1008316,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,31,13,1,-374932,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,59,8,0,-736762,-420650,ALLOWED (Correct)
NORMAL,0,0,96,156,62,1,58,19,39,0,-998354,-420650,ALLOWED (Correct)
NORMAL,0,0,96,164,62,1,58,26,35,0,-996158,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-996158,-420650,MISSED
NORMAL,0,0,512,0,0,0,0,11,0,0,-996158,-420650,ALLOWED (Correct)
ATTACK,0,0,272,4,508,0,120,505,31,1,-49380,-420650,BLOCKED (Correct)
ATTACK,1,512,96,36,508,1,504,114,47,1,-340596,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,512,45,1,-25163,-420650,BLOCKED (Correct)
ATTACK,57,512,96,512,124,1,504,9,135,0,-1966437,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,2,512,96,116,124,1,504,495,512,0,-1039911,-420650,MISSED
ATTACK,56,512,512,0,508,0,0,41,84,0,-1039911,-420650,MISSED
ATTACK,2,512,96,76,508,1,504,65,52,1,-292485,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-292485,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,44,124,1,504,43,20,0,-805981,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-805981,-420650,MISSED
ATTACK,0,0,96,28,508,1,504,29,15,1,-369246,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,14,1,1,457637,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,457637,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,2,512,96,148,124,1,504,15,16,0,-814686,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,20,1,0,-754765,-420650,ALLOWED (Correct)
ATTACK,2,512,96,108,508,1,504,512,512,0,-698244,-420650,MISSED
NORMAL,0,0,96,68,62,1,58,53,24,0,-988346,-420650,ALLOWED (Correct)
ATTACK,0,0,96,36,508,1,504,32,16,1,-368961,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,620794,-420650,BLOCKED (Correct)
ATTACK,36,512,512,0,508,0,0,19,19,1,620794,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,620794,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,0,-750623,-420650,MISSED
ATTACK,1,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,96,20,508,1,504,47,18,1,-366198,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,92,6,1,242240,-420650,BLOCKED (Correct)
NORMAL,0,0,96,44,62,1,58,14,6,0,-1025414,-420650,ALLOWED (Correct)
NORMAL,0,0,96,68,62,1,58,53,24,0,-988346,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,21,1,0,-752656,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,3,512,96,396,124,1,504,512,512,0,-1026027,-420650,MISSED
ATTACK,1,512,96,116,124,1,504,509,512,0,-1025047,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-1025047,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,32,30,0,-996371,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,96,84,124,1,504,378,487,1,15195,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,451469,-420650,BLOCKED (Correct)
ATTACK,2,512,96,52,124,1,504,12,10,0,-821632,-420650,MISSED
NORMAL,0,0,96,36,62,1,58,53,16,0,-996272,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,124,1,504,27,12,0,-815953,-420650,MISSED
NORMAL,0,0,96,340,62,1,58,16,75,0,-2205954,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
NORMAL,0,0,96,20,508,1,504,38,15,1,-371187,-420650,FALSE ALARM
ATTACK,2,512,96,28,508,1,504,16,8,1,-382049,-420650,BLOCKED (Correct)
NORMAL,0,0,96,36,62,1,58,53,15,0,-996357,-420650,ALLOWED (Correct)
ATTACK,1,512,96,108,508,1,504,512,512,0,-698244,-420650,MISSED
ATTACK,1,512,96,84,124,1,504,13,17,0,-814139,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-814139,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-814139,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-814139,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,252,124,1,504,14,19,0,-813016,-420650,MISSED
NORMAL,0,0,96,92,62,1,58,46,57,0,-959220,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,84,124,1,504,24,13,0,-814011,-420650,MISSED
ATTACK,0,0,96,20,508,1,504,49,18,1,-366866,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,114,39,1,-352533,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,-182927,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,254,16,1,-182927,-420650,BLOCKED (Correct)
ATTACK,0,0,96,52,508,1,504,15,13,1,-371216,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,26,11,1,-377912,-420650,BLOCKED (Correct)
NORMAL,0,0,96,68,62,1,58,53,24,0,-988346,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,2,512,96,164,62,1,58,26,35,0,-996158,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,17,8,1,-383670,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,8,512,96,0,508,0,0,10,3,1,-390610,-420650,FALSE ALARM
NORMAL,0,0,512,0,0,0,0,11,0,1,-390610,-420650,FALSE ALARM
NORMAL,0,0,96,36,62,1,58,53,16,0,-996272,-420650,ALLOWED (Correct)
ATTACK,56,512,512,0,508,0,0,123,512,0,-996272,-420650,MISSED
ATTACK,0,0,96,36,124,1,504,28,12,0,-815066,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,1,512,96,60,508,1,504,512,512,0,-701006,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,0,-750623,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,34,31,0,-995278,-420650,ALLOWED (Correct)
NORMAL,0,0,96,164,62,1,58,338,512,0,-1203362,-420650,ALLOWED (Correct)
ATTACK,1,512,96,36,508,1,504,32,16,1,-367955,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,508,1,504,115,39,1,-353755,-420650,BLOCKED (Correct)
NORMAL,0,0,96,164,62,1,58,338,512,0,-751640,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,449,28,1,-83993,-420650,BLOCKED (Correct)
ATTACK,4,512,96,84,124,1,504,14,19,0,-813016,-420650,MISSED
NORMAL,0,0,96,292,62,1,58,17,65,0,-2215316,-420650,ALLOWED (Correct)
NORMAL,0,0,272,0,508,0,0,46,3,1,373419,-420650,FALSE ALARM
ATTACK,0,0,272,0,508,0,0,16,1,1,1219021,-420650,BLOCKED (Correct)
ATTACK,3,512,96,512,124,1,504,10,56,0,-2021770,-420650,MISSED
ATTACK,0,0,272,0,508,0,0,30,2,1,415860,-420650,BLOCKED (Correct)
ATTACK,0,0,96,20,508,1,504,44,17,1,-368472,-420650,BLOCKED (Correct)
NORMAL,0,0,272,12,62,0,58,53,7,0,-740115,-420650,ALLOWED (Correct)
ATTACK,1,512,96,460,124,1,504,32,46,0,-785024,-420650,MISSED
NORMAL,0,0,272,12,62,0,58,53,7,0,-740115,-420650,ALLOWED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,96,28,124,1,504,25,11,0,-816627,-420650,MISSED
ATTACK,0,0,512,0,508,0,0,38,2,0,-816627,-420650,MISSED
ATTACK,1,512,96,44,508,1,504,12,11,1,-371216,-420650,BLOCKED (Correct)
ATTACK,1,512,96,84,124,1,504,14,18,0,-814139,-420650,MISSED
NORMAL,3,512,96,512,62,1,58,16,175,0,-2092874,-420650,ALLOWED (Correct)
ATTACK,0,0,96,20,508,1,504,32,13,1,-375063,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,32,33,0,-994088,-420650,ALLOWED (Correct)
ATTACK,0,0,96,28,508,1,504,13,7,1,-382677,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,16,1,1,451469,-420650,BLOCKED (Correct)
ATTACK,0,0,272,0,508,0,0,50,3,1,362450,-420650,BLOCKED (Correct)
ATTACK,1,512,512,0,508,0,0,67,44,1,362450,-420650,BLOCKED (Correct)
ATTACK,0,0,512,0,508,0,0,38,2,1,362450,-420650,BLOCKED (Correct)
NORMAL,0,0,96,92,62,1,58,31,29,0,-998266,-420650,ALLOWED (Correct)
NORMAL,0,0,272,4,62,0,58,24,1,1,435575,-420650,FALSE ALARM
